"기준년월","국가코드","HSK품목코드","수출입구분코드","수출입구분명","국가명","경제권명","수산물수출입품목명","당월수출입중량(킬로그램)","당월수출입미화금액(달러)","당해누계수출입중량(킬로그램)","당해누계수출입미화금액(달러)","데이터기준일자"
"2025-07","CO","2102204090","E","수출","콜롬비아",,"스리루리나 효모(기타)","0","0","1020","52195","2025-07-31"
"2025-07","CO","0301119000","I","수입","콜롬비아",,"기타(활어)(비단잉어 외  민물의 것)","155","16198","678","38236","2025-07-31"
"2025-07","CO","0301190000","I","수입","콜롬비아",,"기타(활어)(민물의 것)","1","305","1","305","2025-07-31"
"2025-07","CO","0306179091","I","수입","콜롬비아",,"흰다리새우{리토페나에수스바나메이)","0","0","232960","1317665","2025-07-31"
"2025-07","CO","1504200000","I","수입","콜롬비아",,"어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다]","0","0","2","22","2025-07-31"
"2025-07","CR","0307493090","E","수출","코스타리카","중미","기타","0","0","3","28","2025-07-31"
"2025-07","CR","1212211010","E","수출","코스타리카","중미","김(건조한 것)(식용의 것)","544","4313","544","4313","2025-07-31"
"2025-07","CR","1212212010","E","수출","코스타리카","중미","미역(건조한 것)(식용의 것)","0","0","157","2459","2025-07-31"
"2025-07","CR","1212215090","E","수출","코스타리카","중미","다시마(기타)(식용의 것)","0","0","167","2258","2025-07-31"
"2025-07","CR","1604199010","E","수출","코스타리카","중미","쥐치포(조제/밀페용기 이외 기타)","0","0","7","210","2025-07-31"
"2025-07","CR","1605542091","E","수출","코스타리카","중미","조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)","0","0","10","459","2025-07-31"
"2025-07","CR","2008995010","E","수출","코스타리카","중미","김","6","111","526","19281","2025-07-31"
"2025-07","CR","2501009010","E","수출","코스타리카","중미","식염","30","52","30","52","2025-07-31"
"2025-07","CW","1605511000","E","수출","큐라소",,"굴(조제 또는 저장처리)(밀폐용기에 넣은 것)","0","0","12902","78940","2025-07-31"
"2025-07","CY","1212212010","E","수출","사이프러스","유럽연합","미역(건조한 것)(식용의 것)","0","0","1","103","2025-07-31"
"2025-07","CY","2008995010","E","수출","사이프러스","유럽연합","김","0","0","439","11295","2025-07-31"
"2025-07","CY","0303990000","I","수입","사이프러스","유럽연합","기타","0","0","155","529","2025-07-31"
"2025-07","CY","0304871000","I","수입","사이프러스","유럽연합","참다랑어(냉동한 피레트)","0","0","15003","308910","2025-07-31"
"2025-07","CY","2501009010","I","수입","사이프러스","유럽연합","식염","21000","28445","84000","106598","2025-07-31"
"2025-07","CY","2501009090","I","수입","사이프러스","유럽연합","기타소금,해수","27","257","58","424","2025-07-31"
"2025-07","CZ","1212212010","E","수출","체코공화국","유럽연합","미역(건조한 것)(식용의 것)","67","1434","238","5070","2025-07-31"
"2025-07","CZ","1212215090","E","수출","체코공화국","유럽연합","다시마(기타)(식용의 것)","0","0","982","6546","2025-07-31"
"2025-07","CZ","1604141011","E","수출","체코공화국","유럽연합","다랭이(기름담금)","0","0","2160","19057","2025-07-31"
"2025-07","CZ","1604169000","E","수출","체코공화국","유럽연합","전갱이(조제/밀폐용기에 넣은 것 이외 기타)","0","0","22","173","2025-07-31"
"2025-07","CZ","1604204090","E","수출","체코공화국","유럽연합","생선묵(게맛의 것 이외 기타)","0","0","2850","8319","2025-07-31"
"2025-07","CZ","2008995010","E","수출","체코공화국","유럽연합","김","1752","70720","4735","193712","2025-07-31"
"2025-07","CZ","2501001020","E","수출","체코공화국","유럽연합","천일염","78","7410","156","14820","2025-07-31"
"2025-07","CZ","2501009010","E","수출","체코공화국","유럽연합","식염","0","0","2019","26814","2025-07-31"
"2025-07","CZ","0106199000","I","수입","체코공화국","유럽연합","기타 포유동물","0","0","198","57872","2025-07-31"
"2025-07","CZ","0106201000","I","수입","체코공화국","유럽연합","뱀","0","0","11","253","2025-07-31"
"2025-07","CZ","0106209000","I","수입","체코공화국","유럽연합","기타 파충류","79","6641","234","30275","2025-07-31"
"2025-07","CZ","0301119000","I","수입","체코공화국","유럽연합","기타(활어)(비단잉어 외  민물의 것)","27","8233","126","17153","2025-07-31"
"2025-07","CZ","0301190000","I","수입","체코공화국","유럽연합","기타(활어)(민물의 것)","0","0","1","32","2025-07-31"
"2025-07","CZ","1604141019","I","수입","체코공화국","유럽연합","다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)","3","16","3","16","2025-07-31"
"2025-07","CZ","2501009090","I","수입","체코공화국","유럽연합","기타소금,해수","3","55","23","741","2025-07-31"
"2025-07","DE","0106199000","E","수출","독일","유럽연합/경제협력개발기구","기타 포유동물","0","6","15","463","2025-07-31"
"2025-07","DE","0106209000","E","수출","독일","유럽연합/경제협력개발기구","기타 파충류","0","0","10","72488","2025-07-31"
"2025-07","DE","0301119000","E","수출","독일","유럽연합/경제협력개발기구","기타(활어)(비단잉어 외  민물의 것)","0","0","0","7000","2025-07-31"
"2025-07","DE","0303912010","E","수출","독일","유럽연합/경제협력개발기구","명란","0","0","368","1772","2025-07-31"
"2025-07","DE","0304750000","E","수출","독일","유럽연합/경제협력개발기구","명태(냉동한 피레트)(테라그라 찰코그라마)","0","0","388","1269","2025-07-31"
"2025-07","DE","0304840000","E","수출","독일","유럽연합/경제협력개발기구","황새치(냉동한 피레트)(자이피어스 글래디어스)","818","8647","2127","21238","2025-07-31"
"2025-07","DE","0304879000","E","수출","독일","유럽연합/경제협력개발기구","다랑어 기타(냉동한 피레트)","15182","270845","63052","1051373","2025-07-31"
"2025-07","DE","0304899000","E","수출","독일","유럽연합/경제협력개발기구","기타어류의 기타(냉동한 피레트)","0","0","11078","170987","2025-07-31"
"2025-07","DE","0304949000","E","수출","독일","유럽연합/경제협력개발기구","명태 냉동연육 외 기타","0","0","15537","23581","2025-07-31"
"2025-07","DE","0307120000","E","수출","독일","유럽연합/경제협력개발기구","냉동한 것","1808","21072","3797","44251","2025-07-31"
"2025-07","DE","1212211010","E","수출","독일","유럽연합/경제협력개발기구","김(건조한 것)(식용의 것)","450","8401","462","8982","2025-07-31"
"2025-07","DE","1212212010","E","수출","독일","유럽연합/경제협력개발기구","미역(건조한 것)(식용의 것)","0","0","700","12902","2025-07-31"
"2025-07","DE","1212214030","E","수출","독일","유럽연합/경제협력개발기구","냉동한 것","0","0","100","452","2025-07-31"
"2025-07","DE","1212215090","E","수출","독일","유럽연합/경제협력개발기구","다시마(기타)(식용의 것)","0","0","1497","25880","2025-07-31"
"2025-07","DE","1604141011","E","수출","독일","유럽연합/경제협력개발기구","다랭이(기름담금)","0","0","4320","38807","2025-07-31"
"2025-07","DE","1604141021","E","수출","독일","유럽연합/경제협력개발기구","다랭이류(조제/밀폐용기에 넣은 것 이외 기타)","0","0","1440","10800","2025-07-31"
"2025-07","DE","1604141029","E","수출","독일","유럽연합/경제협력개발기구","가다랭이(기타)","0","0","4018","29780","2025-07-31"
"2025-07","DE","1604151000","E","수출","독일","유럽연합/경제협력개발기구","고등어(조제/밀폐용기에 넣은 것)","0","0","1440","5250","2025-07-31"
"2025-07","DE","1604204090","E","수출","독일","유럽연합/경제협력개발기구","생선묵(게맛의 것 이외 기타)","5720","31239","40011","180699","2025-07-31"
"2025-07","DE","1604209000","E","수출","독일","유럽연합/경제협력개발기구","어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)","92","3060","92","3060","2025-07-31"
"2025-07","DE","1604320000","E","수출","독일","유럽연합/경제협력개발기구","캐비아 대용물","0","0","32040","694677","2025-07-31"
"2025-07","DE","1605591010","E","수출","독일","유럽연합/경제협력개발기구","골뱅이(조제 또는 저장처리)(밀폐용기에 넣은 것)","0","0","2400","27295","2025-07-31"
"2025-07","DE","2008995010","E","수출","독일","유럽연합/경제협력개발기구","김","38185","1606892","200499","8489004","2025-07-31"
"2025-07","DE","2008995090","E","수출","독일","유럽연합/경제협력개발기구","조제한 해조류 김 제외","9024","36699","52184","179087","2025-07-31"
"2025-07","DE","2501001020","E","수출","독일","유럽연합/경제협력개발기구","천일염","0","0","13","209","2025-07-31"
"2025-07","DE","2501009010","E","수출","독일","유럽연합/경제협력개발기구","식염","1545","3275","8800","15455","2025-07-31"
"2025-07","DE","2501009020","E","수출","독일","유럽연합/경제협력개발기구","순염화나트륨","0","0","0","8","2025-07-31"
"2025-07","DE","2501009090","E","수출","독일","유럽연합/경제협력개발기구","기타소금,해수","0","0","1400","16903","2025-07-31"
"2025-07","DE","9606291000","E","수출","독일","유럽연합/경제협력개발기구","조개껍질로 만든것","0","0","1","362","2025-07-31"
"2025-07","DE","0106199000","I","수입","독일","유럽연합/경제협력개발기구","기타 포유동물","0","0","0","57","2025-07-31"
"2025-07","DE","0106201000","I","수입","독일","유럽연합/경제협력개발기구","뱀","0","0","3","2781","2025-07-31"
"2025-07","DE","0106209000","I","수입","독일","유럽연합/경제협력개발기구","기타 파충류","18","56743","54","79886","2025-07-31"
"2025-07","DE","0301119000","I","수입","독일","유럽연합/경제협력개발기구","기타(활어)(비단잉어 외  민물의 것)","0","0","353","21888","2025-07-31"
"2025-07","DE","0301190000","I","수입","독일","유럽연합/경제협력개발기구","기타(활어)(민물의 것)","0","0","1","11","2025-07-31"
"2025-07","DE","0301999099","I","수입","독일","유럽연합/경제협력개발기구","기타어류(활어)","0","0","1","27","2025-07-31"
"2025-07","DE","0303540000","I","수입","독일","유럽연합/경제협력개발기구","고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)","0","0","143115","373818","2025-07-31"
"2025-07","DE","0303680000","I","수입","독일","유럽연합/경제협력개발기구","블루 화이팅스(마이크로메시스티우스 포우타소우,마이크로메시스티우스 오스트랄리스)","0","0","109738","56737","2025-07-31"
"2025-07","DE","0304810000","I","수입","독일","유럽연합/경제협력개발기구","태평양 연어(옹코링쿠스 -넬카,고르부스카,케타,차비차,키수츠,마소,로두루스), 대서양 연어(살모 살라),다뉴브 연어(후코 후코))","0","0","1","19","2025-07-31"
"2025-07","DE","0305410000","I","수입","독일","유럽연합/경제협력개발기구","태평양 연어(옹코링쿠스- 넬카,고르부스카,케타,차비차,키수츠,마소,로두루스), 대서양 연어(살모 살라), 다뉴브 연어(후코 후코))","0","0","16","300","2025-07-31"
"2025-07","DE","0305430000","I","수입","독일","유럽연합/경제협력개발기구","송어(훈제한 어류)","0","0","1","19","2025-07-31"
"2025-07","DE","0305499000","I","수입","독일","유럽연합/경제협력개발기구","어류(연어, 청어, 멸치, 명태이외 기타/훈제/피레트 포함)","0","0","1","57","2025-07-31"
"2025-07","DE","0305790000","I","수입","독일","유럽연합/경제협력개발기구","기타 어류의 머리 꼬리","0","0","1","41","2025-07-31"
"2025-07","DE","0309909000","I","수입","독일","유럽연합/경제협력개발기구","식용어류분","0","0","7","283","2025-07-31"
"2025-07","DE","0511919000","I","수입","독일","유럽연합/경제협력개발기구","어류,갑각류,연체동물,수행동","0","0","1","13","2025-07-31"
"2025-07","DE","1212219099","I","수입","독일","유럽연합/경제협력개발기구","해초류와 기타조류 기타(기타)(식용의 것)","2","16","2","16","2025-07-31"
"2025-07","DE","1212299099","I","수입","독일","유럽연합/경제협력개발기구","해초류와 기타조류 기타(기타)","0","0","1","1199","2025-07-31"
"2025-07","DE","1302312000","I","수입","독일","유럽연합/경제협력개발기구","분한천","0","0","0","59","2025-07-31"
"2025-07","DE","1302319000","I","수입","독일","유럽연합/경제협력개발기구","한천(실한천,분한천 이외 기타)","0","0","16","739","2025-07-31"
"2025-07","DE","1504109000","I","수입","독일","유럽연합/경제협력개발기구","어류의간유,분획물(상어의간유","0","0","1","57","2025-07-31"
"2025-07","DE","1504200000","I","수입","독일","유럽연합/경제협력개발기구","어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다]","901","45801","1812","87409","2025-07-31"
"2025-07","DE","1604119000","I","수입","독일","유럽연합/경제협력개발기구","연어(조제/밀페용기에 넣은 것 이외 기타)","2530","55761","4731","104750","2025-07-31"
"2025-07","DE","1604121000","I","수입","독일","유럽연합/경제협력개발기구","청어(밀폐용기에넣은것)","0","0","10","399","2025-07-31"
"2025-07","DE","1604129000","I","수입","독일","유럽연합/경제협력개발기구","청어(통조림외조제품)","2","65","29","1189","2025-07-31"
"2025-07","DE","1604131000","I","수입","독일","유럽연합/경제협력개발기구","정어리(밀폐용기에넣은것)","0","0","5","84","2025-07-31"
"2025-07","DE","1604139000","I","수입","독일","유럽연합/경제협력개발기구","정어리(통조림외조제품)","0","0","8","198","2025-07-31"
"2025-07","DE","1604141011","I","수입","독일","유럽연합/경제협력개발기구","다랭이(기름담금)","3","51","12","236","2025-07-31"
"2025-07","DE","1604141019","I","수입","독일","유럽연합/경제협력개발기구","다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)","2","18","25","364","2025-07-31"
"2025-07","DE","1604149000","I","수입","독일","유럽연합/경제협력개발기구","다랭이류(조제/밀폐용기에 넣은 것 이외 기타)","0","0","4","31","2025-07-31"
"2025-07","DE","1604191090","I","수입","독일","유럽연합/경제협력개발기구","어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)","2","45","9","246","2025-07-31"
"2025-07","DE","1604199090","I","수입","독일","유럽연합/경제협력개발기구","어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)","866","5276","5298","33319","2025-07-31"
"2025-07","DE","1604201000","I","수입","독일","유럽연합/경제협력개발기구","생선페이스트","0","0","1","290","2025-07-31"
"2025-07","DE","1604209000","I","수입","독일","유럽연합/경제협력개발기구","어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)","0","0","1","19","2025-07-31"
"2025-07","DE","1604310000","I","수입","독일","유럽연합/경제협력개발기구","캐비아","0","0","10","8613","2025-07-31"
"2025-07","DE","1604320000","I","수입","독일","유럽연합/경제협력개발기구","캐비아 대용물","0","0","0","23","2025-07-31"
"2025-07","DE","1605409000","I","수입","독일","유럽연합/경제협력개발기구","갑각류 조제품(게,새우,바다가재기타/밀폐용기에넣은것이외기타)","0","0","0","29","2025-07-31"
"2025-07","DE","1605511000","I","수입","독일","유럽연합/경제협력개발기구","굴(조제 또는 저장처리)(밀폐용기에 넣은 것)","2","39","2","39","2025-07-31"
"2025-07","DE","1605631000","I","수입","독일","유럽연합/경제협력개발기구","해파리(조제 또는 저장처리)(밀폐용기에 넣은 것)","0","0","0","5","2025-07-31"
"2025-07","DE","2008995010","I","수입","독일","유럽연합/경제협력개발기구","김","0","0","2","123","2025-07-31"
"2025-07","DE","2104102000","I","수입","독일","유럽연합/경제협력개발기구","어류의 수우프, 브로드와 수우프 브로드 제조용 조제품","7","290","11","508","2025-07-31"
"2025-07","DE","2301209000","I","수입","독일","유럽연합/경제협력개발기구","어류외기타 분.조분 및 펠리트","0","0","23","2369","2025-07-31"
"2025-07","DE","2501001020","I","수입","독일","유럽연합/경제협력개발기구","천일염","0","0","3","20","2025-07-31"
"2025-07","DE","2501009010","I","수입","독일","유럽연합/경제협력개발기구","식염","14007","8589","20056","19713","2025-07-31"
"2025-07","DE","2501009020","I","수입","독일","유럽연합/경제협력개발기구","순염화나트륨","9","669","121665","106363","2025-07-31"
"2025-07","DE","2501009090","I","수입","독일","유럽연합/경제협력개발기구","기타소금,해수","530","25784","5391","233694","2025-07-31"
"2025-07","DE","7101220000","I","수입","독일","유럽연합/경제협력개발기구","양식진주(가공한것)","0","305","0","990","2025-07-31"
"2025-07","DE","7116102000","I","수입","독일","유럽연합/경제협력개발기구","양식진주로 만든 것","4","1652","6","2114","2025-07-31"
"2025-07","DE","9601901090","I","수입","독일","유럽연합/경제협력개발기구","패각(기타)","0","0","0","29","2025-07-31"
"2025-07","DJ","0301190000","I","수입","지부티",,"기타(활어)(민물의 것)","0","0","15","5677","2025-07-31"
"2025-07","DK","0302351000","E","수출","덴마아크","유럽연합/경제협력개발기구","대서양 참다랑어(터너스 터너스)","17","183","17","183","2025-07-31"
"2025-07","DK","0303630000","E","수출","덴마아크","유럽연합/경제협력개발기구","대구(가두스 모르화,가두스 오각,가두스 마크로세팔루스)","102376","585952","201876","1170166","2025-07-31"
"2025-07","DK","1212211010","E","수출","덴마아크","유럽연합/경제협력개발기구","김(건조한 것)(식용의 것)","19","128","19","128","2025-07-31"
"2025-07","DK","2008995010","E","수출","덴마아크","유럽연합/경제협력개발기구","김","58","1343","205","8124","2025-07-31"
"2025-07","DK","2008995090","E","수출","덴마아크","유럽연합/경제협력개발기구","조제한 해조류 김 제외","22200","70814","80600","261493","2025-07-31"
"2025-07","DK","0106209000","I","수입","덴마아크","유럽연합/경제협력개발기구","기타 파충류","0","0","2","1993","2025-07-31"
"2025-07","DK","0302891000","I","수입","덴마아크","유럽연합/경제협력개발기구","방어(신선 또는 냉장)","0","0","14","270","2025-07-31"
"2025-07","DK","0303140000","I","수입","덴마아크","유럽연합/경제협력개발기구","송어(살모 트루타,옹코링쿠스-미키스,클라키,아구아보니타,길래,아파케,크리소가스터)","0","0","52","302","2025-07-31"
"2025-07","DK","0304499000","I","수입","덴마아크","유럽연합/경제협력개발기구","기타(신선 또는 냉장한 피레트)","0","0","380","10574","2025-07-31"
"2025-07","DK","0306161090","I","수입","덴마아크","유럽연합/경제협력개발기구","냉수성 새우류(판달러스종,크란곤 크란곤)의 새우살(냉동한 것)(훈제한 것 외 기타)","162","4755","1546","44232","2025-07-31"
"2025-07","DK","0306169090","I","수입","덴마아크","유럽연합/경제협력개발기구","냉수성 새우류(판달러스종,크란곤 크란곤)기타(냉동한 것)(훈제한 것)","0","0","22000","99000","2025-07-31"
"2025-07","DK","0511911090","I","수입","덴마아크","유럽연합/경제협력개발기구","부화용알(브라인슈림프 알 이","24","9465","126","45203","2025-07-31"
"2025-07","DK","1604119000","I","수입","덴마아크","유럽연합/경제협력개발기구","연어(조제/밀페용기에 넣은 것 이외 기타)","5","13","10","31","2025-07-31"
"2025-07","DK","1604141039","I","수입","덴마아크","유럽연합/경제협력개발기구","버니토우(기타)","0","0","0","16","2025-07-31"
"2025-07","DK","1605290000","I","수입","덴마아크","유럽연합/경제협력개발기구","새우류(조제 또는 저장처리)","0","0","10","76","2025-07-31"
"2025-07","DK","2301201000","I","수입","덴마아크","유럽연합/경제협력개발기구","어류의 분.조분 및 펠리트","24040","57470","144500","345442","2025-07-31"
"2025-07","DK","2501009020","I","수입","덴마아크","유럽연합/경제협력개발기구","순염화나트륨","129180","253815","440924","796857","2025-07-31"
"2025-07","DK","2501009090","I","수입","덴마아크","유럽연합/경제협력개발기구","기타소금,해수","308","10068","26478","356585","2025-07-31"
"2025-07","DK","7116102000","I","수입","덴마아크","유럽연합/경제협력개발기구","양식진주로 만든 것","0","221","0","288","2025-07-31"
"2025-07","DO","0303899099","E","수출","도미니카공화국",,"기타어류(냉동)","0","0","80724","135031","2025-07-31"
"2025-07","DO","0303912010","E","수출","도미니카공화국",,"명란","0","0","48","531","2025-07-31"
"2025-07","DO","0305531000","E","수출","도미니카공화국",,"기타 어류(건조)","0","0","45","899","2025-07-31"
"2025-07","DO","0305541000","E","수출","도미니카공화국",,"멸치[엔그라울리스(Engraulis)종]","0","0","73","997","2025-07-31"
"2025-07","DO","0305693000","E","수출","도미니카공화국",,"갈치(염장,염수장)","0","0","238","1965","2025-07-31"
"2025-07","DO","0305695000","E","수출","도미니카공화국",,"고등어(염장,염수장)","0","0","331","2717","2025-07-31"
"2025-07","DO","0305699000","E","수출","도미니카공화국",,"어류(청어,대구,연어,송어,갈치,정어리,고등어 등 이외)","0","0","91","696","2025-07-31"
"2025-07","DO","0306959030","E","수출","도미니카공화국",,"염장이나 염수장한 것","0","0","120","670","2025-07-31"
"2025-07","DO","1212212020","E","수출","도미니카공화국",,"미역(염장한 것)(식용의 것)","0","0","120","168","2025-07-31"
"2025-07","DO","1212215010","E","수출","도미니카공화국",,"다시마(염장한 것)(식용의 것)","0","0","80","108","2025-07-31"
"2025-07","DO","1604204090","E","수출","도미니카공화국",,"생선묵(게맛의 것 이외 기타)","0","0","809","3139","2025-07-31"
"2025-07","DO","1604209000","E","수출","도미니카공화국",,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)","0","0","288","3822","2025-07-31"
"2025-07","DO","1604320000","E","수출","도미니카공화국",,"캐비아 대용물","0","0","77","1216","2025-07-31"
"2025-07","DO","1605542091","E","수출","도미니카공화국",,"조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)","0","0","54","1524","2025-07-31"
"2025-07","DO","1605599090","E","수출","도미니카공화국",,"연체동물 기타(조제 또는 저장처리)(기타)","0","0","83","698","2025-07-31"
"2025-07","DO","2008995010","E","수출","도미니카공화국",,"김","0","0","136","6790","2025-07-31"
"2025-07","DZ","1212212020","E","수출","알제리",,"미역(염장한 것)(식용의 것)","0","0","50","66","2025-07-31"
"2025-07","DZ","1604151000","E","수출","알제리",,"고등어(조제/밀폐용기에 넣은 것)","0","0","29","119","2025-07-31"
"2025-07","DZ","1604191010","E","수출","알제리",,"꽁치(통조림외조제품)","0","0","29","169","2025-07-31"
"2025-07","DZ","1604191090","E","수출","알제리",,"어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)","0","0","19","252","2025-07-31"
"2025-07","DZ","1604204090","E","수출","알제리",,"생선묵(게맛의 것 이외 기타)","0","0","80","172","2025-07-31"
"2025-07","DZ","1605109000","E","수출","알제리",,"게 조제품(게살 이외 기타)","0","0","30","163","2025-07-31"
"2025-07","DZ","2008995010","E","수출","알제리",,"김","0","0","20","791","2025-07-31"
"2025-07","DZ","2501009010","E","수출","알제리",,"식염","0","0","80","125","2025-07-31"
"2025-07","DZ","0303451000","I","수입","알제리",,"대서양 참다랑어(냉동)(터너스 티너스)","0","0","16849","153920","2025-07-31"
"2025-07","DZ","0303990000","I","수입","알제리",,"기타","0","0","5334","74108","2025-07-31"
"2025-07","DZ","0304871000","I","수입","알제리",,"참다랑어(냉동한 피레트)","1410","40049","12475","276463","2025-07-31"
"2025-07","DZ","1604141039","I","수입","알제리",,"버니토우(기타)","0","0","1","1","2025-07-31"
"2025-07","EC","1604204090","E","수출","에쿠아도르",,"생선묵(게맛의 것 이외 기타)","0","0","811","2613","2025-07-31"
"2025-07","EC","1605542099","E","수출","에쿠아도르",,"오징어 기타(조제 또는 저장처리)","0","0","32","220","2025-07-31"
"2025-07","EC","2008995010","E","수출","에쿠아도르",,"김","0","0","880","31711","2025-07-31"
"2025-07","EC","2501009010","E","수출","에쿠아도르",,"식염","0","0","4","46","2025-07-31"
"2025-07","EC","0304891000","I","수입","에쿠아도르",,"붕장어의 것(냉동한 피레트)","10980","41137","115372","456032","2025-07-31"
"2025-07","EC","0306171090","I","수입","에쿠아도르",,"기타의 새우류의 새우살(냉동한 것)(훈제한 것 외 기타)","0","0","10005","91950","2025-07-31"
"2025-07","EC","0306179091","I","수입","에쿠아도르",,"흰다리새우{리토페나에수스바나메이)","561888","2972133","1876266","10364304","2025-07-31"
"2025-07","EC","0306179099","I","수입","에쿠아도르",,"기타","0","0","21600","115154","2025-07-31"
"2025-07","EC","0307432090","I","수입","에쿠아도르",,"기타","1758055","3614606","3226475","6758611","2025-07-31"
"2025-07","EC","1605219000","I","수입","에쿠아도르",,"새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타)","0","0","1840","17355","2025-07-31"
"2025-07","EC","2301209000","I","수입","에쿠아도르",,"어류외기타 분.조분 및 펠리트","0","0","144001","133936","2025-07-31"
"2025-07","EE","1212211010","E","수출","에스토니아","유럽연합","김(건조한 것)(식용의 것)","0","0","0","3","2025-07-31"
"2025-07","EE","2008995010","E","수출","에스토니아","유럽연합","김","0","0","2021","69531","2025-07-31"
"2025-07","EE","0306161090","I","수입","에스토니아","유럽연합","냉수성 새우류(판달러스종,크란곤 크란곤)의 새우살(냉동한 것)(훈제한 것 외 기타)","3312","95702","4527","130175","2025-07-31"
"2025-07","EG","0303540000","E","수출","이집트",,"고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)","224000","285880","808600","961007","2025-07-31"
"2025-07","EG","0303550000","E","수출","이집트",,"전갱이(냉동)(트라커러스종)","140000","177988","324438","432004","2025-07-31"
"2025-07","EG","0303899099","E","수출","이집트",,"기타어류(냉동)","0","0","23400","29760","2025-07-31"
"2025-07","EG","2501009090","E","수출","이집트",,"기타소금,해수","0","0","15","182","2025-07-31"
"2025-07","EG","0106201000","I","수입","이집트",,"뱀","3","93","21","786","2025-07-31"
"2025-07","EG","0106203000","I","수입","이집트",,"거북","0","0","170","2400","2025-07-31"
"2025-07","EG","0106209000","I","수입","이집트",,"기타 파충류","15","3325","276","29226","2025-07-31"
"2025-07","EG","2501009010","I","수입","이집트",,"식염","0","0","0","11","2025-07-31"
"2025-07","EG","2501009090","I","수입","이집트",,"기타소금,해수","0","0","0","10","2025-07-31"
"2025-07","ES","0106199000","E","수출","스페인","유럽연합/경제협력개발기구","기타 포유동물","8","185","8","185","2025-07-31"
"2025-07","ES","0303410000","E","수출","스페인","유럽연합/경제협력개발기구","날개다랑어 또는 긴지느러미다랑어(터너스알라룽가/냉동)","0","0","70877","218912","2025-07-31"
"2025-07","ES","0303420000","E","수출","스페인","유럽연합/경제협력개발기구","황다랑어(터너스 알바카레스/냉동)","143520","301392","839950","1864540","2025-07-31"
"2025-07","ES","0303430000","E","수출","스페인","유럽연합/경제협력개발기구","가다랑어 또는 줄무늬버니토우(냉동)","0","0","83720","135836","2025-07-31"
"2025-07","ES","0303440000","E","수출","스페인","유럽연합/경제협력개발기구","눈다랑어(냉동)","0","0","9490","15402","2025-07-31"
"2025-07","ES","0303510000","E","수출","스페인","유럽연합/경제협력개발기구","청어(클루페아 하렌구스,클루페아 팔라시)","0","0","404940","315057","2025-07-31"
"2025-07","ES","0303530000","E","수출","스페인","유럽연합/경제협력개발기구","정어리(냉동)(사르디나 필차르두스,사르디노프스종)","0","0","326876","236927","2025-07-31"
"2025-07","ES","0303540000","E","수출","스페인","유럽연합/경제협력개발기구","고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)","0","0","162960","129660","2025-07-31"
"2025-07","ES","0303660000","E","수출","스페인","유럽연합/경제협력개발기구","민대구(냉동)(메루키우스종 등 2종)","0","0","55566","125358","2025-07-31"
"2025-07","ES","0303899099","E","수출","스페인","유럽연합/경제협력개발기구","기타어류(냉동)","53132","224300","98998","422252","2025-07-31"
"2025-07","ES","0304879000","E","수출","스페인","유럽연합/경제협력개발기구","다랑어 기타(냉동한 피레트)","45685","543750","248662","2746055","2025-07-31"
"2025-07","ES","0304899000","E","수출","스페인","유럽연합/경제협력개발기구","기타어류의 기타(냉동한 피레트)","0","0","2","2","2025-07-31"
"2025-07","ES","0307120000","E","수출","스페인","유럽연합/경제협력개발기구","냉동한 것","0","0","17600","150530","2025-07-31"
"2025-07","ES","0307432010","E","수출","스페인","유럽연합/경제협력개발기구","옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종","24746","78695","1841990","6503852","2025-07-31"
"2025-07","ES","0307432090","E","수출","스페인","유럽연합/경제협력개발기구","기타","0","0","363394","1262229","2025-07-31"
"2025-07","ES","0307521000","E","수출","스페인","유럽연합/경제협력개발기구","문어","0","0","45739","430984","2025-07-31"
"2025-07","ES","0307723000","E","수출","스페인","유럽연합/경제협력개발기구","바지락","156534","1257042","305550","2445687","2025-07-31"
"2025-07","ES","1212212010","E","수출","스페인","유럽연합/경제협력개발기구","미역(건조한 것)(식용의 것)","213","3364","213","3364","2025-07-31"
"2025-07","ES","1212215090","E","수출","스페인","유럽연합/경제협력개발기구","다시마(기타)(식용의 것)","0","0","148","2526","2025-07-31"
